name,operator,operator:wikidata,Street Address,addr:housenumber,addr:street,addr:unit,description,addr:city,addr:state,addr:postcode,Phone Number,phone,Access Days Time,opening_hours,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,network,network:wikidata,network:website,Latitude,Longitude,EV Connector Types,,,socket:type1,socket:type1_combo,socket:chademo,socket:nacs
"Augusta, GA",,,630 Crane Creek Drive,630,Crane Creek Drive,,,Augusta,GA,30907,866-576-1495,+1-866-576-1495,24 hours daily,24/7,,,6,,RIVIAN_ADVENTURE,Rivian,Q7338847,https://rivian.com/experience/charging,33.49745,-82.07914,J1772COMBO,,,,yes,,
WOODSTOCK-KIA CKW1,Kia Motors Corporation,Q35349,630 Olde Rope Mill Park Road,630,Olde Rope Mill Park Road,,customer parking first entrance,Woodstock,GA,30188,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,,1,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,34.12907,-84.52386,J1772COMBO,,,,yes,,
OS MANAGED MADISON TRAIL 8,,,632 Old Snellville Hwy,632,Old Snellville Highway,,,Lawrenceville,GA,30046,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.92204,-84.00044,J1772,,,yes,,,
Brasstown Valley Resort and Spa - Tesla Destination,Brasstown Valley Resort and Spa,,6321 US-76,6321,US-76,,,Young Harris,GA,30582,877-798-3752,+1-877-798-3752,,,,2,,,Tesla Destination,Tesla,Q121223733,https://www.tesla.com/destination-charging,34.95334,-83.83647,TESLA,,,,,,yes
Emory Johns Creek Hospital,Emory Jones Creek Hospital,,6325 Hospital Pkwy,6325,Hospital Parkway,,,Johns Creek,GA,30097,888-998-2546,+1-888-998-2546,24 hours daily,24/7,,6,,,Blink Network,Blink,Q62065645,https://blinkcharging.com,34.06674,-84.17702,J1772,,,yes,,,
Comfort Suites McDonough - Tesla Destination,Comfort Inn & Suites,Q113152349,64 Hwy 81 W at Exit 218,64,Highway 81 West,,,McDonough,GA,30253,877-798-3752,+1-877-798-3752,,,,2,,,Tesla Destination,Tesla,Q121223733,https://www.tesla.com/destination-charging,33.42794,-84.18467,J1772,TESLA,,yes,,,yes
64166 PCE,,,64 Perimeter Center East,64,Perimeter Center East,220,,Atlanta,GA,30346,888-998-2546,+1-888-998-2546,24 hours daily,24/7,,2,,,Blink Network,Blink,Q62065645,https://blinkcharging.com,33.92102,-84.33096,J1772,,,yes,,,
INTERPARK PEACHTREE 1,,,640 Peachtree St NE,640,Peachtree Street Northeast,,,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77158,-84.38552,J1772,,,yes,,,
INTERPARK PEACHTREE 2,,,640 Peachtree St.,640,Peachtree Street,,,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77169,-84.38543,J1772,,,yes,,,
GSD STATION 1,,,6400 Sugarloaf Parkway,6400,Sugarloaf Parkway,,Parking Deck One,Duluth,GA,30097,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.98912,-84.09205,J1772,,,yes,,,
GSD STATION 5,,,6400 Sugarloaf Parkway,6400,Sugarloaf Parkway,,Parking Deck One,Duluth,GA,30097,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.98908,-84.09226,J1772,,,yes,,,
GSD STATION 6,,,6400 Sugarloaf Parkway,6400,Sugarloaf Parkway,,Parking Deck One,Duluth,GA,30097,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.98908,-84.09208,J1772,,,yes,,,
GSD STATION 2,,,6400 Sugarloaf Parkway,6400,Sugarloaf Parkway,,Parking Deck One,Duluth,GA,30097,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.98897,-84.09179,J1772,,,yes,,,
GSD DECK 2 LEVEL 5,,,6400 Sugarloaf Pkwy,6400,Sugarloaf Parkway,,P5,Duluth,GA,30097,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.99174,-84.09174,J1772,,,yes,,,
Otto's Apartment Hotel - Tesla Destination,,,644 North Highland Avenue Northeast,644,North Highland Avenue Northeast,,,Atlanta,GA,30306,877-798-3752,+1-877-798-3752,,,,2,,,Non-Networked,,,,33.77198,-84.35292,J1772,,,yes,,,
Sav-Indian Street Parking Deck,,,645 Indian Street,645,Indian Street,,,Savannah,GA,31401,888-998-2546,+1-888-998-2546,24 hours daily,24/7,,6,,,Blink Network,Blink,Q62065645,https://blinkcharging.com,32.08515,-81.10088,J1772,,,yes,,,
John Creeks,,,6455 East Johns Crossing,6455,East Johns Crossing,,,Duluth,GA,30097,888-998-2546,+1-888-998-2546,24 hours daily,24/7,,2,,,Blink Network,Blink,Q62065645,https://blinkcharging.com,34.06254,-84.16964,J1772,,,yes,,,
GPC EV STATIONS GPC_01,,,650 Hwy 74 S,650,Highway 74 South,,Main Entrance then turn right. Stations are all the way in the back parking lot,Peachtree City,GA,30269,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.36334,-84.56141,J1772,,,yes,,,
GERRESHEIMER_US GPC_02,,,650 Hwy 74 S,650,Highway 74 South,,Main Entrance then turn right. Stations are all the way back in the parking lot,Peachtree City,GA,30269,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.36338,-84.56152,J1772,,,yes,,,
WARNER ROBINS 1 CPE250 (2),,,650 Russell Pkwy,650,Russell Parkway,,,Warner Robins,GA,31088,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,,1,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,32.59501,-83.63376,CHADEMO,J1772COMBO,,,yes,yes,
WARNER ROBINS 1 CPE250-WR 2,,,650 Russell Pkwy,650,Russell Parkway,,,Warner Robins,GA,31088,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,,1,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,32.59499,-83.63369,CHADEMO,J1772COMBO,,,yes,yes,
NS P6 - C,,,650 W Peachtree St NW,650,West Peachtree Street Northwest,,P6,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77264,-84.38797,J1772,,,yes,,,
NS P5 - D,,,650 W Peachtree ST NW,650,West Peachtree Street Northwest,,P5,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77302,-84.38798,J1772,,,yes,,,
NS P6 - N,,,650 W Peachtree St NW,650,West Peachtree Street Northwest,,,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77256,-84.38761,J1772,,,yes,,,
NS P3 - H,,,650 W Peachtree St NW,650,West Peachtree Street Northwest,,P3,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77245,-84.38731,J1772,,,yes,,,
NS P3 - P,,,650 W Peachtree St NW,650,West Peachtree Street Northwest,,,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77259,-84.3876,J1772,,,yes,,,
NS P3 - L,,,650 W Peachtree St NW,650,West Peachtree Street Northwest,,P3,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77261,-84.38793,J1772,,,yes,,,
NS P3 - G,,,650 W Peachtree St NW,650,West Peachtree Street Northwest,,P3,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77264,-84.38788,J1772,,,yes,,,
NS P5 - Q,,,650 West Peachtree St NW,650,West Peachtree Street Northwest,,P5,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77315,-84.38948,J1772,,,yes,,,
NS P6 - F,,,650 West Peachtree St NW,650,West Peachtree Street Northwest,,P6,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77292,-84.38797,J1772,,,yes,,,
NS P6 - B,,,650 West Peachtree St NW,650,West Peachtree Street Northwest,,P6,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77331,-84.38834,J1772,,,yes,,,
NS P6 - A,,,650 West Peachtree St NW,650,West Peachtree Street Northwest,,P6,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77278,-84.38815,J1772,,,yes,,,
NS P4 - M,,,650 West Peachtree St NW,650,West Peachtree Street Northwest,,P4,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77315,-84.38947,J1772,,,yes,,,
THE ALASTAIR STATION 4,,,6500 Aria Blvd,6500,Aria Boulevard,,Almost at 4th floor parking garage,Sandy Springs,GA,30328,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.93441,-84.36514,J1772,,,yes,,,
THE ALASTAIR STATION 3,,,6500 Aria Blvd,6500,Aria Boulevard,,3rd floor Allistar apartment homes parking garage.,Sandy Springs,GA,30328,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.93442,-84.36518,J1772,,,yes,,,
GWINNETTCHAMBER GWINNETT CHAMBE,,,6500 Sugarloaf Parkway,6500,Sugarloaf Parkway,,Parking Lot,Duluth,GA,30097,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.99233,-84.09243,J1772,,,yes,,,
GSD DECK 2 LEVEL 1,,,6500 Sugarloaf Pkwy,6500,Sugarloaf Parkway,,Deck 2 Level 1,Duluth,GA,30097,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.99155,-84.09202,J1772,,,yes,,,
NS P3 - O,,,652 W Peachtree St NW,652,West Peachtree Street Northwest,,P3,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77257,-84.38764,J1772,,,yes,,,
NS P6 - J,,,652 W Peachtree St NW,652,West Peachtree Street Northwest,,,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.7726,-84.38765,J1772,,,yes,,,
6525 The Corners,,,6525 The Corners Parkway,6525,The Corners Parkway,,,Peachtree Corners,GA,30092,888-998-2546,+1-888-998-2546,24 hours daily,24/7,,3,,,Blink Network,Blink,Q62065645,https://blinkcharging.com,33.9572,-84.23585,J1772,,,yes,,,
OS MANAGED MADISON TRAIL 9,,,654 Old Snellville Hwy,654,Old Snellville Highway,,,Lawrenceville,GA,30046,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.92271,-84.00222,J1772,,,yes,,,
OS MANAGED MADISON TRL 10,,,654 Old Snellville Hwy,654,Old Snellville Highway,,,Lawrenceville,GA,30046,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.92297,-84.00207,J1772,,,yes,,,
GEORGIA POWER RIVERDALE DC 1,,,6549 GA-85,6549,GA-85,,*Power Sharing Will be Enabled August 1* Located behind Chick-fil-a,Riverdale,GA,30274,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,,1,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.5756,-84.41338,CHADEMO,J1772COMBO,,,yes,yes,
GEORGIA POWER RIVERDALE DC 2,,,6549 GA-85,6549,GA-85,,Located behind Chick-fil-a,Riverdale,GA,30274,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,,1,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.57558,-84.41337,CHADEMO,J1772COMBO,,,yes,yes,
Lanier Crossing,Lanier Crossing,,655 Atlanta Hwy,655,Atlanta Highway,,,Cumming,GA,30040,877-455-3833,+1-877-455-3833,24 hours daily,24/7,,,4,,eVgo Network,eVgo,Q61803820,https://www.evgo.com,34.18805,-84.14386,CHADEMO,J1772COMBO,,,yes,yes,
Truist Park Delta Deck,Truist Bank,Q795486,655 Battery Ave. SE,655,Battery Avenue Southeast,,"Truist Park's Delta Deck parking garage has (10) public EV charging stalls, 2 on each level of the garage. EV chargers will be located in the southern corner of the garage on every level.",Atlanta,GA,30339,855-223-5351,+1-855-223-5351,24 hours daily,24/7,,10,,,FLASH,Flash Parking,,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,33.89184,-84.46623,J1772,,,yes,,,
Studioplex Parking,,,659 Auburn Ave NE,659,Auburn Avenue Northeast,,"2 chargers on first floor, 2 chargers on fourth floor",Atlanta,GA,30312,470-545-4781,+1-470-545-4781,24 hours daily,24/7,,4,,,UNIVERSAL,Universal,Q128565034,https://universalevcharging.com,33.75699,-84.36597,J1772,,,yes,,,
GEORGIA POWER CLEVELAND DC2,,,66 E Kytle St,66,East Kytle Street,,,Cleveland,GA,30528,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,,1,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,34.59534,-83.76211,CHADEMO,J1772COMBO,,,yes,yes,
GEORGIA POWER CLEVELAND DC1,,,66 E Kytle St,66,East Kytle Street,,,Cleveland,GA,30528,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,,1,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,34.59535,-83.76207,CHADEMO,J1772COMBO,,,yes,yes,
Lakeside Village Apartments,Lakeside Village Apartments,,6600 Kitten Lake Drive,6600,Kitten Lake Drive,,,Midland,GA,31820,888-998-2546,+1-888-998-2546,24 hours daily,24/7,,2,,,Blink Network,Blink,Q62065645,https://blinkcharging.com,32.54181,-84.86954,J1772,,,yes,,,
New Life Presbyterian Church,,,6600 Old National Highway,6600,Old National Highway,,,Atlanta,GA,30349,888-998-2546,+1-888-998-2546,24 hours daily,24/7,,6,,,Blink Network,Blink,Q62065645,https://blinkcharging.com,33.57493,-84.46991,J1772,,,yes,,,
Homewood Suites Columbus,Homewood Suites by Hilton,Q5890701,6614 Whittlesey Blvd,6614,Whittlesey Boulevard,,,Columbus,GA,31909,1-800-636-0986,+1-800-636-0986,,,,6,,,CHARGELAB,ChargeLab,Q128770776,https://chargelab.co,32.54966,-84.93427,J1772,,,yes,,,
Homewood Suites by Hilton Columbus - Tesla Destination,Homewood Suites by Hilton,Q5890701,6614 Whittlesey Blvd,6614,Whittlesey Boulevard,,,Columbus,GA,31909,877-798-3752,+1-877-798-3752,,,,6,,,Tesla Destination,Tesla,Q121223733,https://www.tesla.com/destination-charging,32.54917,-84.93441,J1772,TESLA,,yes,,,yes
Newell Brands,,,6655 Peachtree Dunwoody Rd NE,6655,Peachtree Dunwoody Road Northeast,,,Atlanta,GA,30328,888-998-2546,+1-888-998-2546,24 hours daily,24/7,,2,,,Blink Network,Blink,Q62065645,https://blinkcharging.com,33.93722,-84.35293,J1772,,,yes,,,
Junction Krog District,,,667 Auburn Ave NE,667,Auburn Avenue Northeast,,,Atlanta,GA,30312,,,24 hours daily,24/7,,12,,,Non-Networked,,,,33.75709,-84.36547,J1772,,,yes,,,
NS P5 - E,,,670 Spring St NW,670,Spring Street Northwest,,P5,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77312,-84.38935,J1772,,,yes,,,
NS P5 - K,,,670 Spring St NW,670,Spring Street Northwest,,P5,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77309,-84.38943,J1772,,,yes,,,
NS P4 - I,,,670 Spring St NW,670,Spring Street Northwest,,P4,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77314,-84.38926,J1772,,,yes,,,
DVILLE EV CHRG PKG GAR-1,,,6704 Church St,6704,Church Street,,1st level of parking deck,Douglasville,GA,30134,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.74969,-84.74873,J1772,,,yes,,,
DVILLE EV CHRG PKG GAR-2,,,6704 Church St,6704,Church Street,,1st floor of parking deck,Douglasville,GA,30134,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.74961,-84.74868,J1772,,,yes,,,
PONCE CITY MKT GARAGE LEVEL 4A,Ponce City Market,Q7227582,675 Ponce De Leon Ave NE,675,Ponce De Leon Avenue Northeast,,,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77252,-84.36593,J1772,,,yes,,,
PONCE CITY MKT GARAGE LEVEL 4B,Ponce City Market,Q7227582,675 Ponce De Leon Ave NE,675,Ponce De Leon Avenue Northeast,,,Atlanta,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77222,-84.36505,J1772,,,yes,,,
PONCE CITY MKT LOWER LEVEL A,Ponce City Market,Q7227582,675 Ponce De Leon Ave NE,675,Ponce De Leon Avenue Northeast,,,ATLANTA,GA,30308,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.77302,-84.3666,J1772,,,yes,,,
Ponce City Market,Ponce City Market,Q7227582,675 Ponce de Leon Ave NE,675,Ponce De Leon Avenue Northeast,,,Atlanta,GA,30308,877-455-3833,+1-877-455-3833,24 hours daily,24/7,,,1,,eVgo Network,eVgo,Q61803820,https://www.evgo.com,33.77208,-84.3662,CHADEMO,J1772COMBO,,,yes,yes,
GEORGIA POWER UNION CITY DC2,,,6781 Londonderry Way,6781,Londonderry Way,,,Union City,GA,30291,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,,1,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.57012,-84.5383,CHADEMO,J1772COMBO,,,yes,yes,
GEORGIA POWER UNION CITY DC1,,,6781 Londonderry Way,6781,Londonderry Way,,,Union City,GA,30291,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,,1,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.57012,-84.53827,J1772COMBO,TESLA,,,yes,,yes
EDGE OTB STATION 01,,,679 Edgewood Ave NE,679,Edgewood Avenue Northeast,,,Atlanta,GA,30307,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.75422,-84.36484,J1772,,,yes,,,
EDGE OTB STATION 02,,,679 Edgewood Ave SE,679,Edgewood Avenue Southeast,,,Atlanta,GA,30307,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,33.75428,-84.36487,J1772,,,yes,,,
Allan Vigil Ford,Ford Motor Company,Q44294,6790 Mt. Zion Blvd,6790,Mt. Zion Boulevard,,,Morrow,GA,30260,678-364-3673,+1-678-364-3673,24 hours daily,24/7,,,2,,FORD_CHARGE,BlueOval,Q44294,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,33.56817,-84.31228,J1772COMBO,,,,yes,,
Ponce City Market - Tesla Destination,Ponce City Market,Q7227582,680 North Avenue NE,680,North Avenue Northeast,,,Atlanta,GA,30308,877-798-3752,+1-877-798-3752,,,,8,,,Tesla Destination,Tesla,Q121223733,https://www.tesla.com/destination-charging,33.77137,-84.36439,J1772,TESLA,,yes,,,yes
JMC EV 1 MC 1,,,6835 Midland Commons Blvd,6835,Midland Commons Boulevard,,bldg 2,Columbus,GA,31909,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,32.54296,-84.87561,J1772,,,yes,,,
Vaden Nissan of Statesboro,Nissan Motor Corporation,Q20165,686 Brannen St,686,Brannen Street,,,Statesboro,GA,30458,912-681-4700,+1-912-681-4700,Dealership business hours,,,1,,,Non-Networked,,,,32.4237,-81.7918,J1772,,,yes,,,
6871 Mt Zion Blvd,,,6871 Mt Zion Blvd,6871,Mt Zion Boulevard,,,Morrow,GA,30260,866-816-7584,+1-866-816-7584,24 hours daily,24/7,,,1,,EV Connect,EV Connect,Q126652985,https://www.evconnect.com,33.56839,-84.31858,J1772COMBO,,,,yes,,
Valhalla Resort Hotel - Tesla Destination,Valhalla Resort Hotel,,688 Bahn Innsbruck,688,Bahn Innsbruck,,,Helen,GA,30545,877-798-3752,+1-877-798-3752,,,,3,,,Tesla Destination,Tesla,Q121223733,https://www.tesla.com/destination-charging,34.70597,-83.71472,J1772,TESLA,,yes,,,yes
Nissan South,Nissan Motor Corporation,Q20165,6889 Jonesboro Rd,6889,Jonesboro Road,,,Morrow,GA,30260,770-968-1360,+1-770-968-1360,Dealership business hours,,,1,,,Non-Networked,,,,33.56694,-84.34441,J1772,,,yes,,,
Alkaloid Networks,,,691 John Wesley Dobbs Avenue NE,691,John Wesley Dobbs Avenue Northeast,,,Atlanta,GA,30312,888-998-2546,+1-888-998-2546,24 hours daily,24/7,,1,,,Blink Network,Blink,Q62065645,https://blinkcharging.com,33.75929,-84.36494,J1772,,,yes,,,
J.C. Lewis Ford Statesboro,Ford Motor Company,Q44294,6922 Veterans Memorial Pkwy,6922,Veterans Memorial Parkway,,,Statesboro,GA,30458,313-262-6722,+1-313-262-6722,24 hours daily,24/7,,4,2,,RED_E,Red E,Q131416886,https://www.redecharge.com,32.41759,-81.80033,J1772,J1772COMBO,,yes,yes,,
GEORGIA POWER E ELLIJAY L2,,,696 1st Ave,696,1st Avenue,,Near Waffle House,East Ellijay,GA,30539,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,2,,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,34.67794,-84.47732,J1772,,,yes,,,
GEORGIA POWER E ELLIJAY DC,,,696 1st Ave,696,1st Avenue,,Chargers located at Gilmer Chamber & Welcome Center,East Ellijay,GA,30540,888-758-4389,+1-888-758-4389,24 hours daily,24/7,,,1,,ChargePoint Network,ChargePoint,Q5176149,https://www.chargepoint.com,34.67795,-84.47733,CHADEMO,J1772COMBO,,,yes,yes,
SQ Connector Apartments,SQ Connector Apartments,,699 Spring Street Northwest,699,Spring Street Northwest,,,Atlanta,GA,30308,888-998-2546,+1-888-998-2546,24 hours daily,24/7,,4,,,Blink Network,Blink,Q62065645,https://blinkcharging.com,33.77374,-84.38855,J1772,,,yes,,,
